fips,state,county,popl,prcnt_white,prcnt_black,prcnt_asian,prcnt_hispanic,avg_age,avg_age_white,avg_age_black,avg_age_asian,avg_age_hispanic,land_area,popl_density,unempl_rate,unempl_rate_chng,med_income,prcnt_poverty,prcnt_chng_gdp,per_capita_gdp,high_sch_grad_rate,college_grad_rate,dem_legis,dem_gov,dem_state,biden_margin_2020,region,tmax_avg,cases_prcnt_1,cases_prcnt_2,cases_prcnt_3,cases_prcnt_tot,deaths_prcnt_1,deaths_prcnt_2,deaths_prcnt_3,deaths_prcnt_tot
13299.0,GA,Ware County,35734,0.6633458331001287,0.3143224939833212,0.012872894162422342,0.04404768567750602,39.47144176414619,41.8459964562943,34.58466880341881,36.02173913043478,27.123570520965693,892.46,1.6024928729009122,5.811111111111111,0.3999999999999999,37.642,0.24464095819107853,0.0465803068184788,47068.11440085073,0.39282300169130085,0.1364070887565262,0,0,0,40.41159,Southeast,80.45833333333333,0.006996138131751273,0.035316505289080424,0.03458890692337829,0.07690155034420999,0.0004197682879050764,0.0013152739687692394,0.0012872894162422343,0.0030223316729165502
13301.0,GA,Warren County,5254,0.3949371907118386,0.5900266463646745,0.0098972211648268,0.01674914350970689,44.191568328892274,49.75903614457832,40.556451612903224,36.68269230769231,31.846590909090914,284.3,1.2667132087596094,6.522222222222222,0.0,37.313,0.26113437381043014,0.050352308593769234,40600.49486105824,0.38974970202622167,0.12729439809296783,0,0,0,-11.39623,Southeast,75.45833333333333,0.0034259611724400457,0.025694708793300342,0.03616292348686715,0.06528359345260754,0.0,0.000951655881233346,0.0005709935287400076,0.0015226494099733537
13303.0,GA,Washington County,20374,0.4410523215863355,0.5470697948365564,0.008343967802100716,0.026209875331304602,40.822003533915776,44.430781215223675,38.0033195765297,34.35294117647059,30.987827715355802,678.45,1.4775584550207317,6.788888888888889,1.5,41.674,0.19338372435456955,0.05952462784032325,34801.02090900167,0.4416069760199315,0.11211460604173155,0,0,0,-0.79114,Southeast,76.80833333333334,0.003681162265632669,0.029940119760479042,0.040001963286541674,0.07362324531265338,4.908216354176892e-05,0.000588985962501227,0.001276136252085992,0.0019142043781289878
13305.0,GA,Wayne County,29927,0.7626557957697063,0.21482273532261836,0.011193905169245164,0.06509172319310322,39.04868513382564,40.28161146161934,34.83551096593561,35.13432835820896,30.24640657084189,641.78,1.6686770047284207,6.033333333333332,0.2999999999999998,47.382,0.17094930998763658,-0.015957872858677325,32020.382931800716,0.40333586050037906,0.1181376265441734,0,0,0,57.10374,Southeast,80.10833333333333,0.0008353660574063554,0.03742439937180472,0.04069903431683764,0.07895879974604872,0.0,0.0010024392688876265,0.001069268553480135,0.0020717078223677615
13307.0,GA,Webster County,2607,0.5500575373993095,0.43229766014576143,0.008822401227464518,0.04986574606827771,45.10452627541235,47.2489539748954,42.983584738243124,21.195652173913043,29.211538461538463,209.12,1.0957454609318598,5.577777777777778,-0.40000000000000036,41.547,0.18296892980437285,0.19584220840078384,26919.064058304564,0.39554881133029846,0.15022761760242792,0,0,0,7.7642,Southeast,77.05,0.005370157268891446,0.011123897199846567,0.017644802454929037,0.03413885692366705,0.0003835826620636747,0.0003835826620636747,0.0003835826620636747,0.0011507479861910242
13309.0,GA,Wheeler County,7855,0.6044557606619987,0.38586887332908976,0.005728835136855506,0.05385105028644176,39.98154042011458,41.668070766638586,37.4109204882877,32.05555555555556,30.171394799054372,295.48,1.424618099027043,7.0,-2.9000000000000004,35.927,0.2318268618714195,0.06981305547042599,15554.169318905157,0.4951397326852977,0.11163426488456865,0,0,0,39.12473,Southeast,79.175,0.0017823042647994907,0.041502227880331,0.013112667091024825,0.05639719923615531,0.0,0.0020369191597708466,0.00038192234245703374,0.0024188415022278805
13311.0,GA,White County,30798,0.9508084940580557,0.02828105721150724,0.007273199558412884,0.033573608675888045,43.58050847457627,44.02349486049926,31.122273249138917,36.18303571428572,29.05947775628627,240.69,2.1070644677222488,4.566666666666666,-0.10000000000000009,54.786,0.1058185596467303,0.03503213553523589,26720.01428664199,0.3188405797101449,0.2070393374741201,0,0,0,66.15198,Southeast,69.41666666666667,0.0036690694200922137,0.02467692707318657,0.05977660887070589,0.08812260536398467,0.00012987856354308721,0.0006169231768296643,0.0010390285083446977,0.0017858302487174492
13313.0,GA,Whitfield County,104628,0.9058856137936308,0.0529494972665061,0.019402072103069923,0.3633253048897045,37.69492869977444,38.15332186830694,33.00541516245487,34.754926108374384,28.951307413058345,290.46,2.5565615906866204,7.8666666666666645,-0.40000000000000036,53.115,0.12530106663608212,0.013155119288062922,56190.465267423635,0.30545222797388344,0.14461670525193143,0,0,0,40.70065,Southeast,71.96666666666665,0.004769277822380243,0.03968344993691937,0.08528309821462705,0.12973582597392666,9.557670986733953e-05,0.0005161142332836334,0.001003555453607065,0.001615246396758038
13315.0,GA,Wilcox County,8635,0.6277938621887666,0.3557614360162131,0.010885929357266937,0.049681528662420385,41.217718587145335,43.343017893377606,37.893880208333336,30.984042553191493,30.256410256410255,377.71,1.3591038588304454,6.033333333333333,0.6000000000000001,38.261,0.23057324840764332,0.10998688064985712,21457.90387955993,0.4615277195922357,0.1110180142438207,0,0,0,46.99604,Southeast,78.63333333333333,0.01343370005790388,0.015286624203821656,0.021424435437174292,0.050144759698899824,0.0017371163867979154,0.0011580775911986102,0.00011580775911986103,0.0030110017371163867
13317.0,GA,Wilkes County,9777,0.5576352664416487,0.4249769868057686,0.011353175820803928,0.05369745320650506,43.93627902219495,46.545304475421865,40.81648616125152,33.46846846846847,28.799999999999997,469.49,1.3185792688298983,6.4444444444444455,0.0,39.716,0.19177661859466094,-0.050769621065820336,37504.55149841464,0.42879296975962783,0.12626001550788318,0,0,0,13.17829,Southeast,74.39999999999999,0.0034775493505165185,0.0238314411373632,0.034980055231666154,0.062289045719545875,0.00010228086325048584,0.0005114043162524292,0.0009205277692543725,0.0015342129487572874
13319.0,GA,Wilkinson County,8954,0.5926960017869108,0.3918918918918919,0.006589233861961134,0.030935894572258208,42.00580746035292,43.61221028829847,39.74209176403532,34.95762711864406,30.496389891696744,447.31,1.3014084827393488,5.21111111111111,0.5,43.902,0.16651775742684832,0.09221257386388815,63311.36922046013,0.49265129682997116,0.10504322766570605,0,0,0,12.38994,Southeast,77.79166666666667,0.007929417020326112,0.030154121063211973,0.035849899486263125,0.07393343756980121,0.0008934554389099843,0.0010051373687737324,0.00044672771945499217,0.002345320527138709
13321.0,GA,Worth County,20247,0.6958067861905467,0.28764755272386033,0.009631056452807823,0.024052946115473896,41.671852620141266,43.27069136854061,37.9481456043956,35.85897435897436,31.58110882956879,570.7,1.5499528103120932,5.677777777777779,0.49999999999999956,43.142,0.20057292438385935,0.15525710715887323,22011.50787771028,0.4273208212621237,0.09913087290590754,0,0,0,47.76521,Southeast,78.00000000000001,0.011754827875734676,0.014718229861214007,0.027954758729688348,0.05442781646663703,0.0010865807280090877,0.0004939003309132218,0.0007408504963698325,0.002321331555292142
15001.0,HI,Hawaii County,201513,0.3404445370770124,0.025318465806176277,0.4523132502617697,0.12901897148074815,42.529811972428575,50.26408809981925,28.074774598196782,38.8088746749756,29.267087195661375,4028.42,1.6991683251182284,13.766666666666666,10.0,64.929,0.12937626852858128,0.058230382454492254,47102.16710584429,0.30876083421884803,0.27353441984918514,1,1,1,-36.25162,West,81.0,0.00040195917881228504,0.003250410643482058,0.007150903415660528,0.010803273237954871,0.0,0.00013894885193511088,0.0001240614749420633,0.0002630103268771742
15003.0,HI,Honolulu County,974563,0.21585674810145675,0.04268990306424521,0.6178153695553802,0.09982012450708677,40.337928384311745,38.84459703564264,28.715508124218825,42.23321292144162,27.674211819368637,600.74,3.210123368838408,12.544444444444444,9.9,86.946,0.07622082923320504,0.020495249277837253,72656.98779863385,0.27523149879189995,0.3191292396318712,1,1,1,-26.85324,West,81.0,0.00045251050983876874,0.011138325587981486,0.010020901675930649,0.021611737773750903,1.2313211152075341e-05,0.00015083683661292293,0.00017648935984641322,0.00033963940761141145
15007.0,HI,Kauai County,72293,0.3303777682486548,0.01839735520728148,0.5151536109996818,0.11360712655443819,42.06949497185067,47.244598894657514,32.742481203007515,40.264620589656836,30.049920857177643,619.96,2.0667325777881933,19.633333333333333,16.799999999999997,73.029,0.0921112694175093,0.06931465634740117,61532.01554784004,0.3083336308779948,0.2713964366051344,1,1,1,-28.78765,West,81.0,0.0002904845559044444,0.0005256387202080422,0.0016599117480253966,0.0024760350241378832,0.0,0.0,1.383259790021164e-05,1.383259790021164e-05
15009.0,HI,Maui County,167417,0.3490625205325624,0.0180806011336961,0.4826272122902692,0.11569912255027864,41.53404373510456,47.11485480586594,31.396597291047236,39.44375000000001,30.5791171915333,1161.52,2.158772863159863,21.855555555555554,19.5,77.375,0.10535369765316545,0.03884019916539191,65677.12956270868,0.3287640570850796,0.25461365688748927,1,1,1,-35.44142,West,81.0,0.0007167730875598057,0.0016187125560725613,0.009162749302639517,0.011498234946271883,3.583865437799029e-05,7.167730875598058e-05,4.778487250398705e-05,0.00015530083563795793
19001.0,IA,Adair County,7152,0.9739932885906041,0.011465324384787472,0.007410514541387025,0.025447427293064876,43.555998322147644,43.913293138099334,24.32926829268293,38.67924528301887,27.60989010989011,569.27,1.099109208288899,4.777777777777777,0.5999999999999999,57.977,0.10486577181208054,0.2040289125380528,66471.75615212528,0.4035213798059648,0.1755300035932447,0,0,0,41.15394,Midwest,60.9,0.0012583892617449664,0.00936800894854586,0.08878635346756152,0.09941275167785235,0.0,0.00013982102908277405,0.003215883668903803,0.003355704697986577
19003.0,IA,Adams County,3602,0.9741810105496946,0.00832870627429206,0.009161576901721266,0.014436424208772903,44.35521932259855,44.53049301795383,29.25,39.01515151515152,33.894230769230774,423.44,0.9297518275003032,4.511111111111112,1.2000000000000002,53.385,0.1249305941143809,0.08877711515875882,72835.92448639644,0.39648639338615227,0.14330003444712366,0,0,0,43.51852,Midwest,61.65833333333333,0.001943364797334814,0.008606329816768461,0.07551360355358135,0.08606329816768463,0.0,0.0,0.000832870627429206,0.000832870627429206
19005.0,IA,Allamakee County,13687,0.9610579381895229,0.01950756192007014,0.006356396580697012,0.07108935486227808,42.91608825893183,43.409609244336316,30.543071161048683,28.13218390804597,23.87461459403906,639.08,1.3307530407345598,5.411111111111111,-0.10000000000000009,56.24,0.12749324176225615,0.019030679156154036,46211.295389785926,0.38506450701572653,0.17110839062058575,0,0,0,29.08919,Midwest,56.908333333333324,0.008767443559582085,0.010593994301161687,0.07854168188792285,0.09790311974866661,0.0002922481186527362,0.0002922481186527362,0.0021918608898955213,0.002776357127200994
19007.0,IA,Appanoose County,12426,0.9643489457588926,0.016256236922581685,0.009737646869467246,0.02237244487365202,43.19793175599549,43.6316031043979,27.425742574257427,32.086776859504134,28.36330935251799,497.29,1.397721623180775,6.3,-0.10000000000000009,41.672,0.19097054563013038,0.06489292353750695,35495.573796877514,0.3690708920670851,0.15279349727338204,0,0,0,40.22406,Midwest,62.1,0.0012876227265411235,0.010300981812328988,0.08103975535168195,0.09262835989055207,0.00024142926122646064,0.0,0.003299533236761629,0.0035409624979880895
19009.0,IA,Audubon County,5496,0.9754366812227074,0.01037117903930131,0.008733624454148471,0.01910480349344978,44.67066957787482,45.031244170863644,24.868421052631575,35.20833333333333,29.78571428571429,442.96,1.093682213547617,3.933333333333334,0.0,53.197,0.10680494905385735,0.1668163637639464,60510.55312954876,0.3728813559322034,0.1640677966101695,0,0,0,35.78947,Midwest,60.458333333333336,0.0023653566229985446,0.014374090247452693,0.063136826783115,0.07987627365356623,0.0001819505094614265,0.0,0.001455604075691412,0.0016375545851528383
19011.0,IA,Benton County,25645,0.9743029830376292,0.013647884577890427,0.006200038993955937,0.015792552154416065,41.72324039773835,42.08146562074762,23.56428571428571,29.984276729559742,29.48765432098765,716.27,1.5539259416991058,5.877777777777777,0.3999999999999999,70.023,0.07658412945993372,0.07289009347606767,36243.47826086957,0.3689746732026144,0.20429942810457516,0,0,0,27.5099,Midwest,58.38333333333333,0.0017157340612205109,0.011776174692922596,0.07178787287970365,0.08527978163384675,3.899395593682979e-05,0.0,0.0019496977968414895,0.001988691752778319
19013.0,IA,Black Hawk County,131228,0.8447206388880422,0.11348187886731491,0.03122047124089371,0.04588959673240467,38.63840034139056,40.23754860127559,30.160656728444806,29.43495240419819,26.998505479907003,565.77,2.365386594717396,7.200000000000001,0.6000000000000001,60.01,0.13264699606791233,0.004276927600216072,61897.16371506081,0.28085586454275463,0.25269988814749106,0,0,0,-9.02047,Midwest,58.90833333333334,0.013648001950803183,0.021237845581735606,0.075174505440912,0.11006035297345079,0.00043435852104733747,0.0003124333221568568,0.001257353613558082,0.002004145456762276
19015.0,IA,Boone County,26234,0.9660364412594343,0.017191430967446825,0.008309826942136158,0.02668293054814363,41.96939086681405,42.40500335398335,26.596452328159646,31.123853211009173,28.56785714285714,571.57,1.6617950883091832,4.822222222222222,0.3999999999999999,63.975,0.08488983761530838,0.046028150131341705,39496.03567888999,0.31710743001065583,0.23646226872033324,0,0,0,15.59322,Midwest,60.29166666666668,0.0028207669436608983,0.017496378745139894,0.06716474803689867,0.08748189372569948,3.811847221163376e-05,0.00030494777769307006,0.0006098955553861401,0.000952961805290844
19017.0,IA,Bremer County,25062,0.9627723246349055,0.018115074614954912,0.014523980528289841,0.01615992338999282,40.64300534674008,41.19544945915703,22.549559471365637,28.81181318681319,27.858024691358022,435.48,1.7600475114005834,4.666666666666667,0.0,67.229,0.06308355278908308,0.0403622264319355,48274.559093448246,0.29788885439304563,0.2712925592466108,0,0,0,16.0594,Midwest,58.208333333333336,0.002832974223924667,0.017676163115473625,0.08135823158566755,0.10186736892506584,0.00023940627244433804,0.00011970313622216902,0.0016758439071103662,0.0020349533157768733
19019.0,IA,Buchanan County,21175,0.9735537190082645,0.012750885478158206,0.008689492325855962,0.017473435655253836,40.06599763872491,40.36429784137764,23.611111111111114,30.692934782608695,30.108108108108116,571.02,1.5691720993076417,5.377777777777778,0.40000000000000036,67.906,0.09369539551357733,0.04466003064114806,39833.29397874852,0.3912340810653565,0.20175835542051845,0,0,0,20.89289,Midwest,57.60833333333334,0.0016056670602125147,0.01256198347107438,0.06465171192443919,0.07881936245572609,4.722550177095632e-05,0.00014167650531286894,0.0009917355371900827,0.0011806375442739079
19021.0,IA,Buena Vista County,19620,0.8267584097859327,0.04046890927624872,0.1056065239551478,0.2642711518858308,38.351427115188585,40.35262930768756,27.75818639798489,28.891167953667953,28.443105110896816,574.92,1.5330915861381595,4.322222222222222,0.5999999999999999,57.048,0.09699286442405708,-0.04305273877559263,67626.80937818553,0.2822255113024758,0.1821178686759957,0,0,0,25.65201,Midwest,58.216666666666676,0.05749235474006116,0.045871559633027525,0.10127420998980632,0.204638124362895,0.0005606523955147808,5.0968399592252805e-05,0.0011722731906218145,0.001783893985728848
19023.0,IA,Butler County,14439,0.9764526629267954,0.008103054228132142,0.011496641041623382,0.014266915991412148,43.25524620818616,43.60344705298248,23.205128205128204,30.66265060240964,28.446601941747574,580.13,1.3960117918748227,5.2,-0.20000000000000018,57.08,0.10333125562712099,0.0875700459574395,35122.58466652815,0.37967914438502676,0.16408199643493762,0,0,0,38.50333,Midwest,58.366666666666674,0.0011081099799155065,0.01835307154235058,0.0874714315395803,0.10693261306184638,0.00013851374748943831,0.0,0.0018699355911074174,0.0020084493385968557
19025.0,IA,Calhoun County,9668,0.9567645841952834,0.030823334712453455,0.005275134464211833,0.020893669838642947,43.42004551096401,44.06378378378379,26.996644295302016,33.72549019607843,28.836633663366335,569.97,1.229484644268969,4.777777777777778,0.5,57.007,0.10674389739346297,0.02596857848609468,47815.8874637981,0.3662283556828538,0.17627913032157272,0,0,0,42.20236,Midwest,59.73333333333333,0.0013446421183285063,0.019135291683905667,0.10901944559371121,0.12949937939594539,0.0002068680182043856,0.0002068680182043856,0.000517170045510964,0.0009309060819197352
19027.0,IA,Carroll County,20165,0.9675675675675676,0.019637986610463676,0.007636994792958096,0.028564344160674437,41.62000991817506,42.12803034185844,22.411616161616163,30.698051948051944,26.545138888888886,569.44,1.5491502556838668,4.777777777777779,0.5999999999999999,61.379,0.08088271757996529,0.004056393901047834,73502.40515745102,0.3643962646117678,0.21373995951152616,0,0,0,37.78562,Midwest,60.39166666666666,0.0008430448797421275,0.03441606744359038,0.09367716340193405,0.12893627572526656,4.9590875278948676e-05,0.0004463178775105381,0.0017356806347632037,0.0022315893875526904
19029.0,IA,Cass County,12836,0.9720317856029916,0.009660330320972266,0.0062324711748208165,0.028357743845434717,43.63236210657526,44.1173759717881,23.024193548387093,29.5625,30.05494505494506,564.27,1.3569427472563789,4.444444444444444,0.19999999999999973,53.692,0.14007478965409784,0.011765787296626529,54880.64817700218,0.37260677466863035,0.18507609229258715,0,0,0,38.04288,Midwest,61.49166666666667,0.0010127765659083826,0.013244001246494235,0.07837332502337177,0.09263010283577439,0.0,0.0001558117793705204,0.003427859146151449,0.0035836709255219696
19031.0,IA,Cedar County,18627,0.9717077360820314,0.012616094915982177,0.009341278788854887,0.02313845493101412,42.61018950985129,42.959944751381215,25.27659574468085,32.5287356321839,30.556844547563806,579.44,1.5071344423729862,4.977777777777778,0.5,71.029,0.07693133623235089,0.06406453759463111,36227.0360229774,0.37311646247007463,0.2145472468666385,0,0,0,17.04195,Midwest,59.56666666666666,0.002684275514038761,0.011381328179524346,0.07177752724539646,0.08584313093895958,5.368551028077522e-05,0.00021474204112310088,0.0008052826542116283,0.0010737102056155043
19033.0,IA,Cerro Gordo County,42450,0.9444758539458186,0.03159010600706714,0.015217903415783274,0.050836277974087164,43.25170789163722,44.18901055047015,24.101416853094708,31.931114551083592,30.83642261353104,568.31,1.873292396609129,6.188888888888888,0.7999999999999998,54.589,0.08254416961130742,0.046522725883359824,64523.981154299174,0.30569354222392053,0.2229211369448282,0,0,0,6.30646,Midwest,57.06666666666666,0.0007538280329799764,0.024687868080094228,0.08855123674911661,0.11399293286219081,2.3557126030624262e-05,0.0005182567726737338,0.001248527679623086,0.001790341578327444
19035.0,IA,Cherokee County,11235,0.9650200267022697,0.017712505562972852,0.00809968847352025,0.04121050289274588,44.380062305295944,44.886091127098325,27.93969849246231,33.29670329670329,27.3488120950324,576.91,1.2894650097901081,4.422222222222222,-0.20000000000000018,59.901,0.09835336003560302,0.022031818859247588,68363.23987538941,0.3453851336177858,0.20660229059061308,0,0,0,39.26051,Midwest,58.724999999999994,0.004094348019581665,0.020382732532265243,0.10120160213618158,0.12567868268802848,0.0,0.00017801513128615933,0.0027592345349354694,0.002937249666221629
19037.0,IA,Chickasaw County,11933,0.9780440794435599,0.01257018352467946,0.0054470795273611,0.028576217212771305,42.30893321042487,42.661939850912525,21.866666666666667,34.69230769230769,25.5425219941349,504.38,1.3739917833055195,5.155555555555555,-0.10000000000000009,60.111,0.08480683817983743,0.04440811974551399,62056.81722953155,0.4259219322838042,0.16756523614405866,0,0,0,31.29241,Midwest,56.71666666666666,0.0010894159054722198,0.022291125450431576,0.07332607056063019,0.09670661191653399,0.0,8.380122349786307e-05,0.0009218134584764938,0.001005614681974357
19039.0,IA,Clarke County,9395,0.952421500798297,0.017456093666844065,0.012453432676955827,0.1542309739222991,40.47817988291645,41.01754582029504,27.896341463414636,28.995726495726494,27.907177363699102,431.17,1.3382482486022673,6.233333333333333,0.7999999999999998,57.708,0.11474188398084087,-0.02375209824189416,47046.939861628525,0.39028190961892617,0.152571185720357,0,0,0,35.93148,Midwest,61.61666666666667,0.007557211282597126,0.02118147951037786,0.06375731772219266,0.09249600851516765,0.00021287919105907396,0.00010643959552953698,0.0010643959552953698,0.0013837147418839808
19041.0,IA,Clay County,16016,0.9670954045954046,0.016171328671328672,0.010114885114885114,0.04108391608391608,42.20014360639361,42.683678739750796,23.822393822393824,30.972222222222225,25.615501519756837,567.24,1.4507872117847047,5.300000000000001,0.19999999999999973,57.174,0.10158591408591408,0.04381764358537241,66444.18081918082,0.3513147410358566,0.2203187250996016,0,0,0,38.74456,Midwest,58.26666666666666,0.0020604395604395605,0.020354645354645356,0.08803696303696304,0.11045204795204795,0.0,0.00024975024975024975,0.0012487512487512488,0.0014985014985014985
19043.0,IA,Clayton County,17549,0.9753832127186735,0.01339107641461052,0.005071514046384409,0.0200581229699698,44.5368681976181,44.834521236197936,30.882978723404257,30.19662921348315,30.319602272727277,778.54,1.352971443217335,6.022222222222222,0.10000000000000009,53.223,0.10883811043364294,0.03962552097742952,53103.42469656391,0.4303021561981683,0.16679887502704263,0,0,0,28.83052,Midwest,57.31666666666667,0.0019374323323266282,0.013619009630178357,0.07345147871673599,0.08900792067924099,0.00017094991167587896,0.0,0.0027351985868140634,0.0029061484984899424
19045.0,IA,Clinton County,46429,0.9377759589911477,0.04355036722737944,0.00997221564108639,0.03299661849275237,41.771414417713075,42.64073265962334,26.08432245301681,33.25053995680346,26.883159268929504,694.92,1.8248545188372571,7.700000000000001,0.2999999999999998,56.865,0.12942342070688578,0.05347207965074749,53491.39546404187,0.3882661512976256,0.16902263942573165,0,0,0,10.32527,Midwest,60.39166666666668,0.0013999870770423659,0.023498244631588016,0.07715005707639622,0.1020482887850266,2.1538262723728704e-05,0.0005384565680932176,0.0010338366107389778,0.0015938314415559242
19047.0,IA,Crawford County,16820,0.9137931034482759,0.041200951248513674,0.026694411414982164,0.288525564803805,39.59066587395957,40.774235523747556,26.99134199134199,27.53340757238308,27.057490212239852,714.19,1.3720122265001506,5.633333333333333,0.2999999999999998,58.077,0.12330558858501783,0.06642805611783906,54312.12841854935,0.3714665000780884,0.14032484772762768,0,0,0,36.81856,Midwest,60.583333333333336,0.03394768133174792,0.032461355529131986,0.07615933412604042,0.14256837098692032,0.00011890606420927467,0.0005945303210463733,0.0011890606420927466,0.0019024970273483948
19049.0,IA,Dallas County,93453,0.9020684194193873,0.03392079441002429,0.05639198313590789,0.06256620975249591,36.15293249012873,36.95145965053795,26.007097791798106,30.032258064516128,28.450487429450998,588.45,2.200883680343792,4.477777777777778,0.6000000000000001,97.535,0.04233143933314072,0.055108570506676655,57944.849282527044,0.18724407692430253,0.48507878845816804,0,0,0,1.97779,Midwest,61.041666666666664,0.010261842851486843,0.020470182872673964,0.07016361165505655,0.10089563737921736,0.00031031641573839254,0.00016050849089916855,0.00037451981209806,0.0008453447187356211
19051.0,IA,Davis County,9000,0.9811111111111112,0.006888888888888889,0.0054444444444444445,0.016666666666666666,38.223333333333336,38.35220838052095,25.725806451612904,32.60204081632653,30.283333333333335,502.19,1.253374448987668,4.644444444444446,-0.6999999999999997,57.15,0.11344444444444444,0.0001140680467748124,32148.222222222223,0.30385775519923797,0.1784410223845055,0,0,0,49.21989,Midwest,61.48333333333333,0.003111111111111111,0.011333333333333334,0.066,0.08044444444444444,0.00011111111111111112,0.0003333333333333333,0.002111111111111111,0.0025555555555555557
19053.0,IA,Decatur County,7870,0.9489199491740787,0.026937738246505718,0.011435832274459974,0.0326556543837357,39.722045743329105,40.228642206748795,26.01415094339623,28.499999999999993,28.083657587548643,531.88,1.170161072275261,4.666666666666666,0.19999999999999996,44.873,0.16632782719186787,0.04625369196925477,30337.10292249047,0.3271941063420884,0.21012171684817424,0,0,0,39.30074,Midwest,62.091666666666676,0.00025412960609911054,0.008259212198221092,0.05756035578144854,0.06607369758576874,0.0,0.0,0.0006353240152477764,0.0006353240152477764
19055.0,IA,Delaware County,17011,0.9771324437128917,0.013520663100346834,0.004644053847510435,0.016459937687378755,41.98386338251719,42.3342558055589,21.978260869565215,32.34177215189874,26.571428571428573,577.76,1.468982373494929,4.633333333333334,0.30000000000000027,70.091,0.0852389630239257,0.031596878834792605,58560.75480571395,0.42295031769118885,0.16252009492459618,0,0,0,35.07948,Midwest,57.550000000000004,0.0011169243430721298,0.026394685791546645,0.07865498794897419,0.10616659808359297,5.878549174063841e-05,0.0004702839339251073,0.0016459937687378755,0.0021750631944036213
19057.0,IA,Des Moines County,38967,0.8954243334103216,0.08122257294633921,0.013678240562527267,0.0339261426335104,42.155092770806064,43.768270663762465,26.436808846761455,33.92120075046905,27.125567322239032,416.12,1.9714783817044532,8.588888888888889,0.9999999999999996,53.547,0.14635460774501502,0.016041577052986356,61163.189365360435,0.33854286370949205,0.18865942147946285,0,0,0,8.51373,Midwest,61.224999999999994,0.0016937408576487797,0.019631996304565403,0.08278800010265096,0.10411373726486514,5.132548053481151e-05,0.00017963918187184028,0.0011291605717658531,0.001360125234172505
19059.0,IA,Dickinson County,17258,0.9717812029203847,0.010545833816201182,0.01153088422760459,0.022018773901958513,45.73415227720477,46.2611054796971,21.456043956043956,29.170854271356784,28.677631578947377,380.61,1.6565102700669223,6.033333333333333,0.8999999999999999,66.211,0.06906941708193301,0.045021506303996844,58958.39610615367,0.26254409329781875,0.31459218198833777,0,0,0,33.59125,Midwest,57.058333333333316,0.0025495422412794067,0.02966740062579673,0.0790358094796616,0.11125275234673775,0.00011588828369451848,0.0002897207092362962,0.001680380113570518,0.002085989106501333
19061.0,IA,Dubuque County,97311,0.9254041166980095,0.04590436846810741,0.016781247752052697,0.026307406151411455,40.169456690404985,41.30618975702927,23.587978509066485,29.583588487446413,27.0625,608.31,2.2040369796505086,7.066666666666666,1.2999999999999998,62.481,0.10307159519478784,0.027281538954266462,67340.34179075336,0.315275679000789,0.28027922277644796,0,0,0,2.88729,Midwest,57.65833333333334,0.0037200316510980257,0.03210325656914429,0.0863725580869583,0.12219584630720062,0.0002260792716136922,0.0003288425768926432,0.0012639886549310972,0.0018189105034374326
19063.0,IA,Emmet County,9208,0.9408123370981755,0.022154648132059078,0.011511728931364032,0.10121633362293658,42.908340573414414,43.87971834237562,23.357843137254903,27.358490566037737,26.07296137339056,395.88,1.3666017490287667,5.811111111111112,1.5000000000000002,55.635,0.10849261511728932,0.05734879568466364,49004.23544743701,0.29643000401123143,0.1707447519721888,0,0,0,35.95714,Midwest,56.41666666666666,0.003149435273675065,0.02780191138140747,0.09024761077324066,0.12119895742832319,0.0,0.0018462206776715898,0.002172024326672459,0.004018245004344049
19065.0,IA,Fayette County,19650,0.9545038167938932,0.024834605597964375,0.014198473282442748,0.02707379134860051,42.56692111959288,43.34972808701217,22.786885245901637,28.906810035842295,29.32800751879699,730.81,1.4295580733447033,6.177777777777778,0.3999999999999999,53.142,0.12666666666666668,0.019184947026911255,42621.017811704834,0.3808611217580171,0.16813593969592436,0,0,0,22.67819,Midwest,56.975,0.0013740458015267176,0.01089058524173028,0.07450381679389313,0.08676844783715013,0.0,0.00015267175572519084,0.0011704834605597964,0.0013231552162849872
19067.0,IA,Floyd County,15642,0.9393300089502621,0.035801048459276306,0.01822017644802455,0.038230405319012915,42.54810765886715,43.490097325256926,23.830357142857146,34.412280701754376,31.249999999999996,500.63,1.4947754106224047,6.788888888888888,-0.6000000000000001,55.369,0.11520265950645697,0.021529934692910948,57359.800537015726,0.3530759162303665,0.18144633507853403,0,0,0,19.42231,Midwest,57.11666666666667,0.0012146784298683033,0.02180028129395218,0.06904487917146145,0.09205983889528194,0.00012786088735455825,0.0005753739930955121,0.0017261219792865361,0.0024293568597366067
19069.0,IA,Franklin County,10070,0.9591857000993048,0.01906653426017875,0.009334657398212513,0.13416087388282025,42.446127110228396,43.14499430582875,22.643229166666664,34.57446808510638,25.717986676535897,581.97,1.2381288727942164,4.355555555555555,0.5999999999999999,55.847,0.10973187686196624,0.025186849200045745,64987.785501489576,0.3575904847167157,0.1830157309118813,0,0,0,35.00975,Midwest,58.074999999999996,0.0027805362462760674,0.03227408142999007,0.07010923535253227,0.10516385302879841,0.0,0.0017874875868917578,9.930486593843098e-05,0.0018867924528301887
